0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
0.871463854794235;192.353.268.787.408;837.503.201.597.479;154.736.095.389.491;NaN;0;0;NaN;150.821.727.321.074;133.251.343.627.743;0;0;0;395.032.839.627.295;0.171866836971452;0;17.100.922.062.645;10;10;0.215385511366468;60;5,32E+08;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26193;exciter_box_failure_00193;exciter_box_failure;8
0.931565318121358;192.087.642.467.803;990.179.223.648.616;15.818.876.788.829;NaN;0;0;NaN;150.807.870.434.088;133.230.667.429.039;0;0;0;388.653.024.999.472;0.171827916512485;0;347.118.838.738.938;28;10;0.225571385538806;60;1,40E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26194;exciter_box_failure_00194;exciter_box_failure;8
100.635.394.669.295;233.343.228.364.515;102.620.573.921.759;167.796.475.163.445;NaN;0;0;NaN;150.802.820.852.002;133.223.573.304.173;0;0;0;386.401.148.579.284;0.171813446511644;0;146.458.360.983.111;20;10;0.235729325796768;60;1,73E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26195;exciter_box_failure_00195;exciter_box_failure;8
102.672.312.194.228;179.693.249.257.436;108.315.497.849.018;164.589.030.484.727;NaN;0;0;NaN;150.765.361.733.985;133.176.392.700.098;0;0;0;37.063.441.770.035;0.171703507075364;0;375.890.266.747.256;10;10;0.232639731075063;60;2,78E+05;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26196;exciter_box_failure_00196;exciter_box_failure;8
0.970633478609174;199.140.850.405.542;100.311.292.365.969;168.271.238.809.397;NaN;0;0;NaN;15.081.708.536.103;133.244.201.977.053;0;0;0;392.860.380.797.246;0.171853949937665;0;171.153.334.375.857;9;10;0.220430355851098;60;3,39E+08;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26197;exciter_box_failure_00197;exciter_box_failure;8
0.9764875436832;209.424.128.488.665;113.005.226.895.581;169.963.729.327.691;NaN;0;0;NaN;150.805.010.618.591;13.322.662.361.364;0;0;0;38.737.329.952.219;0.171819736852872;0;140.606.153.431.821;46;10;0.207281500641523;60;3,20E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26198;exciter_box_failure_00198;exciter_box_failure;8
0.852147778467928;171.389.739.360.763;101.507.021.174.734;149.208.987.152.865;NaN;0;0;NaN;150.820.666.336.154;133.249.690.553.798;0;0;0;394.532.930.848.073;0.171863906987527;0;321.762.006.261.006;16;10;0.254232837303622;60;4,66E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26199;exciter_box_failure_00199;exciter_box_failure;8
104.306.423.226.653;184.220.394.701.667;114.628.154.823.044;156.833.192.734.912;NaN;0;0;NaN;150.794.721.260.202;13.321.261.342.691;0;0;0;382.860.070.916.826;0.171790003095522;0;389.091.782.324.904;1;10;0.282138191003555;60;7,96E+05;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26200;exciter_box_failure_00200;exciter_box_failure;8
0.822583440432057;210.955.448.350.918;883.400.338.137.685;156.150.517.137.791;NaN;0;0;NaN;150.834.932.882.078;133.273.088.327.798;0;0;0;401.441.265.004.878;0.171902342326053;0;178.807.707.612.235;14;10;0.21110553318538;60;5,78E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26201;exciter_box_failure_00201;exciter_box_failure;8
0.807811359477501;167.859.619.203.422;867.377.445.795.518;146.188.997.562.195;NaN;0;0;NaN;150.808.026.310.407;133.230.889.857.132;0;0;0;38.872.311.493.954;0.171828361125563;0;384.394.986.141.254;47;10;0.234434485395731;60;4,26E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26202;exciter_box_failure_00202;exciter_box_failure;8
104.254.337.252.272;262.637.073.962.319;101.367.891.439.547;183.579.814.619.724;NaN;0;0;NaN;150.823.438.408.091;133.254.036.641.385;0;0;0;395.843.417.816.904;0.171871541351183;0;122.516.194.736.161;15;10;0.220485970133623;60;5,86E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26203;exciter_box_failure_00203;exciter_box_failure;8
120.940.635.811.789;193.436.702.650.392;106.195.225.632.874;18.601.844.511.206;NaN;0;0;NaN;150.781.566.517.976;133.195.772.508.268;0;0;0;377.274.277.961.566;0.171751472483855;0;177.305.822.686.679;46;10;0.252075919015564;60;5,74E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26204;exciter_box_failure_00204;exciter_box_failure;8
0.87334020022716;205.823.081.684.636;105.342.425.285.528;159.443.975.565.038;NaN;0;0;NaN;150.806.884.365.467;133.229.265.240.275;0;0;0;388.210.454.553.943;0.171825100906345;0;132.306.693.533.093;13;10;0.220202185089885;60;3,21E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26205;exciter_box_failure_00205;exciter_box_failure;8
0.871142322852367;209.986.698.959.072;100.831.172.119.942;157.582.832.975.282;NaN;0;0;NaN;150.782.868.874.812;133.197.391.906.389;0;0;0;377.818.918.242.594;0.171755306918961;0;19.612.389.986.896;3;10;0.209667309973401;60;2,78E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26206;exciter_box_failure_00206;exciter_box_failure;8
0.904758490948268;175.634.950.054.138;95.631.663.377.127;157.163.585.261.448;NaN;0;0;NaN;150.809.452.493.432;133.232.934.888.511;0;0;0;389.366.056.750.233;0.171832422904391;0;299.731.645.007.818;32;10;0.26995974717636;60;1,84E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26207;exciter_box_failure_00207;exciter_box_failure;8
0.831076639111322;187.505.747.745.533;952.372.476.303.777;144.844.773.552.067;NaN;0;0;NaN;150.827.391.302.611;133.260.391.804.561;0;0;0;397.737.421.198.249;0.171882302116691;0;340.151.956.253.968;14;10;0.236028224211285;60;2,45E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26208;exciter_box_failure_00208;exciter_box_failure;8
0.943852564116183;195.151.026.728.844;108.606.282.733.961;157.369.179.503.418;NaN;0;0;NaN;150.821.015.829.596;133.250.233.689.897;0;0;0;394.697.377.978.576;0.171864873202458;0;23.657.083.866.291;28;10;0.253237625271565;60;1,85E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26209;exciter_box_failure_00209;exciter_box_failure;8
102.560.778.456.863;218.988.474.977.639;10.353.963.255.938;163.710.376.187.568;NaN;0;0;NaN;150.813.823.535.595;133.239.318.281.586;0;0;0;391.355.779.279.691;0.171844797169195;0;315.012.940.329.308;28;10;0.235201890299282;60;2,08E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26210;exciter_box_failure_00210;exciter_box_failure;8
0.90111290336694;187.428.190.727.275;974.842.163.722.335;160.027.664.255.175;NaN;0;0;NaN;150.796.603.764.183;133.215.117.424.148;0;0;0;383.675.696.887.112;0.171795474285444;0;196.500.104.638.959;39;10;0.22999368654018;60;3,48E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26211;exciter_box_failure_00211;exciter_box_failure;8
12.797.372.984.123;211.055.557.336.279;117.176.566.926.485;181.701.084.220.942;NaN;0;0;NaN;150.759.315.125.516;133.169.491.648.843;0;0;0;368.216.364.162.018;0.171685520550662;0;342.108.805.042.869;16;10;0.273184545082202;60;2,81E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26212;exciter_box_failure_00212;exciter_box_failure;8
0.76564500253203;187.190.370.173.384;947.611.934.180.115;150.622.112.536.569;NaN;0;0;NaN;150.771.902.855.372;133.184.052.014.511;0;0;0;373.285.368.672.281;0.171722917645732;0;125.861.911.647.632;40;10;0.233607251373014;60;1,75E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26213;exciter_box_failure_00213;exciter_box_failure;8
0.958200175066249;186.601.872.850.314;988.082.744.815.474;16.679.099.524.544;NaN;0;0;NaN;150.818.205.832.896;133.245.904.624.553;0;0;0;393.381.323.830.312;0.171857076258999;0;138.037.506.722.031;11;10;0.222360373728708;60;2,89E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26214;exciter_box_failure_00214;exciter_box_failure;8
111.819.642.203.856;200.101.410.221.785;100.584.299.420.573;165.871.554.772.101;NaN;0;0;NaN;150.830.769.337.833;133.265.980.870.662;0;0;0;399.381.081.121.879;0.171891365482957;0;340.344.047.451.766;24;10;0.240823614837897;60;2,16E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26215;exciter_box_failure_00215;exciter_box_failure;8
104.190.155.465.686;204.596.174.850.966;928.103.802.969.009;163.847.300.077.552;NaN;0;0;NaN;15.077.664.551.286;133.189.740.793.485;0;0;0;375.231.752.386.391;0.171736952482618;0;263.772.366.929.904;5;10;0.267308849044402;60;1,18E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26216;exciter_box_failure_00216;exciter_box_failure;8
103.717.455.912.009;203.259.274.516.835;962.863.505.092.478;16.878.147.381.048;NaN;0;0;NaN;15.080.250.607.575;133.223.138.010.267;0;0;0;386.261.940.326.425;0.171812540462705;0;321.222.545.840.172;7;10;0.261453560410026;60;5,22E+08;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26217;exciter_box_failure_00217;exciter_box_failure;8
0.904466528111602;203.442.491.744.174;940.837.802.498.142;163.101.359.754.896;NaN;0;0;NaN;150.768.325.159.535;133.179.836.829.327;0;0;0;371.830.749.034.039;0.171712307801391;0;111.033.140.190.214;20;10;0.244855061652699;60;1,00E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26218;exciter_box_failure_00218;exciter_box_failure;8
123.717.192.106.288;236.778.304.500.246;10.367.889.737.627;180.660.123.248.267;NaN;0;0;NaN;150.782.713.160.471;13.319.719.776.262;0;0;0;377.753.707.075.021;0.171754848657738;0;379.413.589.343.378;17;10;0.274172959578893;60;1,76E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26219;exciter_box_failure_00219;exciter_box_failure;8
123.118.602.447.639;223.802.350.903.411;10.405.421.774.588;177.734.306.177.897;NaN;0;0;NaN;150.774.778.470.075;133.187.487.158.244;0;0;0;374.462.995.103.355;0.171731431788554;0;311.117.397.274.593;9;10;0.268156162701074;60;5,52E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26220;exciter_box_failure_00220;exciter_box_failure;8
0.755781575916235;181.774.957.531.834;922.594.608.008.951;144.256.917.279.912;NaN;0;0;NaN;150.781.269.514.713;133.195.404.585.352;0;0;0;377.150.315.950.479;0.171750597522962;0;243.739.958.306.727;3;10;0.227373088214437;60;2,69E+08;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26221;exciter_box_failure_00221;exciter_box_failure;8
0.838656884499782;196.291.600.217.182;852.118.066.906.641;157.206.149.314.988;NaN;0;0;NaN;150.770.254.721.802;133.182.102.285.067;0;0;0;372.613.844.860.478;0.171718032217265;0;211.795.010.342.767;30;10;0.234096306831892;60;2,22E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26222;exciter_box_failure_00222;exciter_box_failure;8
0.899189127684143;160.953.824.652.063;940.292.459.747.099;152.562.859.680.712;NaN;0;0;NaN;150.802.526.553.794;133.223.166.304.688;0;0;0;386.270.992.583.455;0.171812599420032;0;209.453.154.059.494;41;10;0.249854370992322;60;2,28E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26223;exciter_box_failure_00223;exciter_box_failure;8
0.89574696297647;163.168.131.262.525;976.712.710.940.781;153.931.790.108.243;NaN;0;0;NaN;150.805.509.926.594;133.227.324.657.572;0;0;0;387.595.896.772.999;0.171821167960646;0;348.946.824.747.804;16;10;0.24765723674877;60;1,60E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26224;exciter_box_failure_00224;exciter_box_failure;8
0.882317444587493;191.880.720.624.258;975.599.367.681.639;158.836.719.464.446;NaN;0;0;NaN;150.772.484.772.499;133.184.743.708.756;0;0;0;373.523.058.554.883;0.1717246416268;0;138.108.439.992.147;22;10;0.221771446174662;60;2,68E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26225;exciter_box_failure_00225;exciter_box_failure;8
0.928628425135963;202.021.363.545.993;855.841.262.098.039;163.186.359.508.782;NaN;0;0;NaN;150.771.868.178.124;133.184.010.850.085;0;0;0;373.271.214.192.713;0.171722814895344;0;291.210.810.970.419;6;10;0.269725348943367;60;1,47E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26226;exciter_box_failure_00226;exciter_box_failure;8
103.689.209.095.121;238.906.339.799.287;103.788.948.418.554;1.768.555.163.518;NaN;0;0;NaN;150.820.283.001.996;133.249.096.386.667;0;0;0;394.352.812.878.394;0.171862846034183;0;126.977.267.167.866;29;10;0.229432272561143;60;1,48E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26227;exciter_box_failure_00227;exciter_box_failure;8
118.137.654.886.906;221.633.654.914.782;107.198.514.978.602;180.825.051.876.764;NaN;0;0;NaN;150.763.065.863.041;13.317.375.284.324;0;0;0;36.971.273.111.891;0.171696681959804;0;302.308.150.406.286;26;10;0.245944141988611;60;1,05E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26228;exciter_box_failure_00228;exciter_box_failure;8
110.463.338.240.682;169.232.402.359.456;110.136.829.126.174;16.806.756.781.639;NaN;0;0;NaN;150.778.509.038.578;133.192.009.019.225;0;0;0;376.002.412.695.577;0.171742456572817;0;284.300.376.552.745;18;10;0.253162239551243;60;2,31E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26229;exciter_box_failure_00229;exciter_box_failure;8
11.408.054.921.087;220.091.735.546.155;118.338.596.015.913;173.979.161.647.252;NaN;0;0;NaN;15.082.078.344.612;133.249.872.398.877;0;0;0;394.588.010.086.817;0.171864230866715;0;269.787.102.066.113;37;10;0.243004577961331;60;3,31E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26230;exciter_box_failure_00230;exciter_box_failure;8
0.937548255306613;179.673.437.267.599;954.629.381.244.938;155.249.795.670.499;NaN;0;0;NaN;150.755.550.841.228;13.316.527.689.228;0;0;0;366.725.911.449.209;0.17167430676353;0;339.466.275.762.386;20;10;0.231355169148094;60;3,52E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26231;exciter_box_failure_00231;exciter_box_failure;8
0.753687949186446;208.605.552.514.003;816.588.836.601.972;155.338.563.951.783;NaN;0;0;NaN;150.807.193.488.979;133.229.703.910.392;0;0;0;38.834.904.529.374;0.171825984124996;0;131.665.471.308.784;43;10;0.221002219958481;60;2,89E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26232;exciter_box_failure_00232;exciter_box_failure;8
0.86881860562881;173.599.581.617.535;858.996.877.028.702;148.803.931.703.267;NaN;0;0;NaN;150.755.273.676.336;133.164.968.934.642;0;0;0;366.616.605.809.383;0.171673480672264;0;352.442.340.835.389;45;10;0.228380736586834;60;2,34E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26233;exciter_box_failure_00233;exciter_box_failure;8
0.952333278479034;217.874.951.880.872;117.833.859.020.718;165.667.658.218.424;NaN;0;0;NaN;150.822.123.862.837;133.251.964.727.465;0;0;0;395.220.206.750.073;0.171867929542063;0;270.414.861.288.006;48;10;0.235869858188569;60;2,47E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26234;exciter_box_failure_00234;exciter_box_failure;8
0.958371589305252;2.186.805.615.583;107.747.489.475.276;16.723.970.068.191;NaN;0;0;NaN;150.808.518.632.858;133.231.593.775.404;0;0;0;38.894.472.148.036;0.171829764533433;0;203.365.111.956.861;2;10;0.213272420190003;60;2,77E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26235;exciter_box_failure_00235;exciter_box_failure;8
0.980215028128458;226.880.450.747.516;102.860.874.034.945;169.766.217.796.506;NaN;0;0;NaN;150.807.739.988.927;133.230.481.452.817;0;0;0;388.594.397.397.616;0.171827544337432;0;138.165.065.156.073;13;10;0.218757800424033;60;2,40E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26236;exciter_box_failure_00236;exciter_box_failure;8
116.031.109.799.891;213.207.300.963.628;104.208.054.981.275;174.601.159.940.389;NaN;0;0;NaN;150.783.947.069.797;133.198.740.133.089;0;0;0;378.271.145.096.607;0.171758478491879;0;299.761.816.140.257;24;10;0.246322163434893;60;2,83E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26237;exciter_box_failure_00237;exciter_box_failure;8
0.870144768271765;201.029.890.716.534;898.260.981.250.831;157.567.785.801.482;NaN;0;0;NaN;150.791.477.362.329;13.320.835.653.167;0;0;0;381.464.569.266.815;0.171780547236348;0;156.502.750.376.883;36;10;0.222243652133693;60;1,00E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26238;exciter_box_failure_00238;exciter_box_failure;8
0.810801863654125;163.849.034.550.992;875.946.688.570.125;140.036.011.070.949;NaN;0;0;NaN;150.807.056.296.803;133.229.509.122.776;0;0;0;388.287.520.349.311;0.171825592205148;0;385.367.646.797.375;48;10;0.229039071173507;60;1,40E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26239;exciter_box_failure_00239;exciter_box_failure;8
0.726415863624969;156.821.933.901.895;857.151.541.410.355;143.081.311.123.505;NaN;0;0;NaN;150.799.299.409.265;133.218.747.802.594;0;0;0;384.851.294.472.805;0.17180328600017;0;22.751.781.932.615;7;10;0.212148584086904;60;2,76E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26240;exciter_box_failure_00240;exciter_box_failure;8
0.988803684490378;190.812.484.394.348;946.419.409.883.578;16.571.117.956.708;NaN;0;0;NaN;150.791.710.945.482;133.208.660.667.989;0;0;0;381.564.642.523.956;0.171781229242228;0;193.344.815.641.314;35;10;0.257940734742737;60;2,29E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26241;exciter_box_failure_00241;exciter_box_failure;8
0.810577351558693;182.056.453.535.406;910.885.643.198.119;15.019.070.456.831;NaN;0;0;NaN;150.780.900.687.839;133.194.948.396.417;0;0;0;376.996.501.411.688;0.171749510712069;0;3.115.836.105.713;35;10;0.244692858880609;60;7,78E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26242;exciter_box_failure_00242;exciter_box_failure;8
0.993391160334885;19.214.948.930.476;102.496.086.792.375;173.848.912.700.422;NaN;0;0;NaN;15.079.230.717.648;133.209.438.649.902;0;0;0;381.820.371.004.337;0.171782969326463;0;163.291.013.989.596;43;10;0.217855785676073;60;9,47E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26243;exciter_box_failure_00243;exciter_box_failure;8
11.593.897.560.741;207.639.827.060.191;958.095.638.623.172;185.249.006.223.586;NaN;0;0;NaN;150.817.837.153.658;133.245.342.935.854;0;0;0;393.209.676.644.294;0.171856048626502;0;190.310.440.738.922;25;10;0.257372136776609;60;1,31E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26244;exciter_box_failure_00244;exciter_box_failure;8
0.984929505734932;185.551.706.799.861;958.498.862.889.972;161.832.252.387.418;NaN;0;0;NaN;150.829.408.191.189;133.263.710.494.646;0;0;0;398.715.893.999.363;0.171887729285899;0;320.098.558.160.625;14;10;0.230890675994962;60;4,18E+09;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26245;exciter_box_failure_00245;exciter_box_failure;8
0.910547851448711;227.632.273.693.168;904.418.385.767.403;165.015.881.600.852;NaN;0;0;NaN;150.786.565.569.135;133.202.043.615.714;0;0;0;37.937.454.042.486;0.171766169425774;0;104.517.507.498.233;23;10;0.198163711789523;60;2,63E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26246;exciter_box_failure_00246;exciter_box_failure;8
